dictionary,dimension,pole,term,normalized_term,ngram_length,weight,match_type,corpus_match_count,negated_match_count,document_frequency,document_frequency_pct,company_frequency,company_frequency_pct,sector_frequency,sectors_hit,top_cooccurring_dimensions,pmi_own_dimension,pmi_best_other_dimension,best_other_dimension,distinctiveness_pmi_margin,example_snippets
expert,b04,positive,guidelines not rules,guidelines not rules,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,judgement over procedure,judgement over procedure,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,judgment over procedure,judgment over procedure,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,outcomes over process,outcomes over process,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,pragmatic approach,pragmatic approach,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",2,0,2,0.001,2,3.85,2,Asset Management/Other; Financials,,10.743,,,,"management is supporting new initiatives. entrepreneurship, pragmatic approach efficient to work after gaining trust of employees. can be  | change initiatives great people to work with flexible and pragmatic approach on home working. not many that i can think of. "
expert,b04,positive,principles over rules,principles over rules,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,professional judgement,professional judgement,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",1,0,1,0.0005,1,1.92,1,Asset Management/Other,b12:1,10.743,7.262,b12,3.482,nderrepresented populations. we are now able to use our own professional judgement in deciding what to wear to work (we no longer have a dress
expert,b04,positive,professional judgment,professional judgment,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,results-oriented flexibility,results oriented flexibility,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,results-oriented flexibleness,results oriented flexibleness,3,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,situational thinking,situational thinking,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,trust-based,trust based,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",3,0,3,0.0015,3,5.77,1,Financials,b09:1,10.743,4.76,b09,5.984,"mentorship and career development. strong balance sheet and trust based culture that has withstood the test of time. also a good wo | ms of number of employees (40k+) works on latest technology trust based organization great team collaboration. non-transparent hr p | ical safety, autonomy in your decisions, collaboration, and trust-based leadership.. "
expert,b04,positive,trusted to make calls,trusted to make calls,4,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,use your judgement,use your judgement,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,positive,use your judgment,use your judgment,3,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,bureaucratic procedure,bureaucratic procedure,2,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,bureaucratic procedures,bureaucratic procedures,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",2,0,2,0.001,2,3.85,1,Financials,,10.743,,,,"yees have access to a wide range of benefits.. the internal bureaucratic procedures can be tiring and can slow down fast actions: being a large | e by the outsourcing companies. a lot of time is wasted on bureaucratic procedures and meeting about other meetings. very conservative enviro"
expert,b04,negative,bureaucratic process,bureaucratic process,2,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",9,1,10,0.005,8,15.38,2,Asset Management/Other; Financials,b05:1,10.743,4.82,b05,5.923,"tic culture. smart juniors large cap deal experience. very bureaucratic process, under svp (director level) all still doing monkey jobs, ve |  very friendly and helpful. office environment good.. very bureaucratic - process driven. hierarchical - top down &amp; formal. slow paced de | sp, bonifications *flexible vacation plan. *no remote work *bureaucratic process - long ones *retrictions to level up positions. "
expert,b04,negative,by the book,by the book,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",19,1,19,0.0095,12,23.08,2,Asset Management/Other; Financials,b02:1,10.743,3.471,b02,7.272,"hey walk the talk. - very conservative and traditionalist - by the book - extreme measures to improve bottom-line (i.e. very tight  | diverse but by the book. diverse employee force, parental leave benefits. by-the-bo | amentals of finance.. extremely corporate environment, very by the book. "
expert,b04,negative,checklist mentality,checklist mentality,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,compliance-heavy,compliance heavy,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",6,0,6,0.003,4,7.69,1,Financials,,10.743,,,,"ion so still figuring out how parts fit together. going too compliance-heavy, which bogs the business down. some senior partners leftove | with knowledgeable seniors depending on the coverage group. compliance heavy to a fault, annoying corporate politics amongst some senior | lligent people &amp; lots of networking opportunities. very compliance heavy. lots of training can get tedious. "
expert,b04,negative,culture of bureaucratic procedure,culture of bureaucratic procedure,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of bureaucratic procedures,culture of bureaucratic procedures,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of bureaucratic process,culture of bureaucratic process,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of criterion operating procedure,culture of criterion operating procedure,5,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of follow the procedure,culture of follow the procedure,5,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of measure operating procedure,culture of measure operating procedure,5,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of must follow protocol,culture of must follow protocol,5,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of normative procedures,culture of normative procedures,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of policy-driven,culture of policy driven,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of prescriptive procedures,culture of prescriptive procedures,4,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of procedure over outcome,culture of procedure over outcome,5,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of process over outcome,culture of process over outcome,5,0.25,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of rigid rule,culture of rigid rule,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of rigid rules,culture of rigid rules,4,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of rigorous procedures,culture of rigorous procedures,4,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of rules-based civilisation,culture of rules based civilisation,5,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of rules-based civilization,culture of rules based civilization,5,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of standard operate procedure,culture of standard operate procedure,5,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of standard operating procedure,culture of standard operating procedure,5,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of standard operating process,culture of standard operating process,5,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of strict procedure,culture of strict procedure,4,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of strict procedures,culture of strict procedures,4,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,culture of strict process,culture of strict process,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched normative procedures,entrenched normative procedures,3,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched prescriptive procedures,entrenched prescriptive procedures,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched rigid rules,entrenched rigid rules,3,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched rigorous procedures,entrenched rigorous procedures,3,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched rules-based civilisation,entrenched rules based civilisation,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched rules-based civilization,entrenched rules based civilization,4,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched rules-based culture,entrenched rules based culture,4,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched standard operate procedure,entrenched standard operate procedure,4,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched standard operating procedure,entrenched standard operating procedure,4,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched standard operating process,entrenched standard operating process,4,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched strict procedure,entrenched strict procedure,3,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched strict procedures,entrenched strict procedures,3,0.5,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,entrenched strict process,entrenched strict process,3,0.25,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,everything documented,everything documented,2,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,follow the process,follow the process,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",4,0,4,0.002,4,7.69,2,Asset Management/Other; Financials,,10.743,,,,"work location management will back you up- but you need to follow the process. too much bureacracy at times under staffed for some areas | external hire. great training program. if you follow the process you will succeed.. feels overwhelming at first but becomes  | od work life balance a lot to learn in financial services. follow the process without questions. politics for growth. high expectations"
expert,b04,negative,form over substance,form over substance,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",11,0,9,0.0045,8,15.38,2,Asset Management/Other; Financials,b05:1,10.743,4.972,b05,5.771,"t actually have to do much, just project to be doing a lot. form over substance culture. free lunch. culture. pay. technology. trade re |  people management culture.  in many cases the mantra is '' form over substance''.  | ancial decisions are made without complete info -- a lot of form over substance.  no credit given to the technical folks that do the work. "
expert,b04,negative,must follow protocol,must follow protocol,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,no exceptions allowed,no exceptions allowed,3,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,no room for judgement,no room for judgement,4,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,normative procedures,normative procedures,2,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,pervasive bureaucratic procedure,pervasive bureaucratic procedure,3,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,pervasive bureaucratic procedures,pervasive bureaucratic procedures,3,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,pervasive bureaucratic process,pervasive bureaucratic process,3,0.75,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,pervasive compliance-heavy,pervasive compliance heavy,3,0.25,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
expert,b04,negative,pervasive follow the procedure,pervasive follow the procedure,4,1.0,"word-boundary regex, hyphen/space flexible, case-insensitive",0,0,0,0.0,0,0.0,0,,,,,,,
