sheet,framework,dimension,pole,term,cosine_similarity,proposed_weight,expert_weight_override,base_weight,cross_load_count,effective_weight,corpus_frequency,is_seed,cross_loads_to,notes
tight_loose__tight_control,hofstede,tight_loose,tight_control,laws,0.5626,0.5,,0.5,1,0.3333,53,False,pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,guidelines,0.5621,0.5,,0.5,1,0.3333,145,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,premises,0.562,0.5,,0.5,0,0.5,68,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management very,0.5619,0.5,0.25,0.25,0,0.25,681,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,behaviour,0.5619,0.5,,0.5,4,0.1667,171,False,process_results__process_oriented; tight_loose__loose_control; pragmatic_normative__normative; mit__integrity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,with management,0.5616,0.5,0.25,0.25,4,0.0833,412,False,process_results__process_oriented; process_results__results_oriented; tight_loose__loose_control; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,operate,0.5612,0.5,,0.5,5,0.1429,188,False,process_results__process_oriented; process_results__results_oriented; job_employee__job_oriented; tight_loose__loose_control; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management the,0.5612,0.5,0.25,0.25,0,0.25,513,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,structure and,0.561,0.5,0.25,0.25,0,0.25,365,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,management you,0.5602,0.5,0.25,0.25,0,0.25,219,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,managing people,0.56,0.5,,0.5,2,0.25,51,False,job_employee__employee_oriented; tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchal,0.5597,0.5,,0.5,0,0.5,54,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,strong management,0.5587,0.5,,0.5,2,0.25,79,False,tight_loose__loose_control; mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the leadership,0.5587,0.5,0.25,0.25,2,0.125,267,False,tight_loose__loose_control; mit__performance,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,executives,0.5583,0.5,,0.5,3,0.2,419,False,professional_parochial__professional; tight_loose__loose_control; mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,ensuring,0.5582,0.5,,0.5,4,0.1667,97,False,process_results__process_oriented; pragmatic_normative__normative; mit__execution; mit__respect,
tight_loose__tight_control,hofstede,tight_loose,tight_control,responsibility and,0.5558,0.5,0.25,0.25,7,0.0556,175,False,process_results__process_oriented; process_results__results_oriented; tight_loose__loose_control; pragmatic_normative__normative; mit__execution; mit__integrity; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,organizations,0.5556,0.5,,0.5,3,0.2,368,False,professional_parochial__parochial; tight_loose__loose_control; mit__collaboration,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the policy,0.5554,0.5,0.25,0.25,0,0.25,66,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,systems and,0.5548,0.5,0.25,0.25,1,0.1667,461,False,process_results__process_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,operational,0.5547,0.5,,0.5,3,0.2,413,False,process_results__process_oriented; process_results__results_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,duties,0.554,0.5,,0.5,1,0.3333,273,False,mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,behavior,0.5532,0.5,,0.5,2,0.25,374,False,pragmatic_normative__normative; mit__integrity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the bureaucracy,0.5531,0.5,0.25,0.25,2,0.125,88,False,process_results__process_oriented; tight_loose__loose_control,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,responsibilities and,0.553,0.5,0.25,0.25,7,0.0556,105,False,process_results__process_oriented; process_results__results_oriented; tight_loose__loose_control; pragmatic_normative__normative; mit__execution; mit__performance; mit__respect,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,mandated,0.5515,0.5,,0.5,0,0.5,57,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,implement,0.5513,0.5,,0.5,1,0.3333,357,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the decisions,0.5512,0.5,0.25,0.25,5,0.0714,59,False,process_results__process_oriented; process_results__results_oriented; tight_loose__loose_control; pragmatic_normative__normative; mit__integrity,Generic stopword/duplicated-token bigram — weight reduced to 0.25
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchies,0.5512,0.5,,0.5,0,0.5,59,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,action,0.5506,0.5,,0.5,3,0.2,366,False,process_results__process_oriented; process_results__results_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,rigorous,0.55,0.5,,0.5,1,0.3333,114,False,pragmatic_normative__pragmatic,
tight_loose__tight_control,hofstede,tight_loose,tight_control,systems,0.549,0.25,,0.25,1,0.1667,3208,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,and hierarchical,0.5489,0.25,,0.25,0,0.25,76,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,operations,0.5486,0.25,,0.25,2,0.125,2883,False,process_results__process_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,behaviors,0.5483,0.25,,0.25,1,0.1667,52,False,pragmatic_normative__normative,
tight_loose__tight_control,hofstede,tight_loose,tight_control,workplace and,0.548,0.25,,0.25,3,0.1,98,False,job_employee__job_oriented; job_employee__employee_oriented; mit__collaboration,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organizational structure,0.5479,0.25,,0.25,0,0.25,134,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,organization for,0.5477,0.25,,0.25,0,0.25,67,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,manage people,0.5476,0.25,,0.25,2,0.125,70,False,job_employee__employee_oriented; tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,operations and,0.5471,0.25,,0.25,2,0.125,103,False,process_results__process_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management generally,0.5467,0.25,,0.25,0,0.25,54,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,planning and,0.5461,0.25,,0.25,3,0.1,120,False,process_results__process_oriented; process_results__results_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,upper management,0.5461,0.25,,0.25,1,0.1667,1796,False,mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,institutional,0.5459,0.25,,0.25,1,0.1667,295,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,unorganized,0.5458,0.25,,0.25,0,0.25,281,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,technology,0.5452,0.25,,0.25,5,0.0714,8325,False,process_results__process_oriented; tight_loose__loose_control; pragmatic_normative__pragmatic; pragmatic_normative__normative; mit__innovation,
tight_loose__tight_control,hofstede,tight_loose,tight_control,accountability,0.5449,0.25,,0.25,6,0.0625,504,False,process_results__results_oriented; pragmatic_normative__normative; mit__execution; mit__integrity; mit__performance; mit__respect,
tight_loose__tight_control,hofstede,tight_loose,tight_control,well organized,0.5447,0.25,,0.25,0,0.25,202,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,processing,0.5444,0.25,,0.25,4,0.0833,379,False,process_results__process_oriented; process_results__results_oriented; job_employee__job_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,rule,0.5444,0.25,,0.25,0,0.25,178,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,style,0.5442,0.25,,0.25,1,0.1667,806,False,open_closed__closed_system,
tight_loose__tight_control,hofstede,tight_loose,tight_control,follows,0.5439,0.25,,0.25,2,0.125,97,False,process_results__process_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,leadership that,0.5437,0.25,,0.25,2,0.125,73,False,tight_loose__loose_control; mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,level management,0.5434,0.25,,0.25,0,0.25,467,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,institutions,0.5425,0.25,,0.25,0,0.25,263,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,executive,0.5423,0.25,,0.25,0,0.25,1030,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,communicated,0.5418,0.25,,0.25,4,0.0833,129,False,process_results__process_oriented; mit__collaboration; mit__execution; mit__integrity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management work,0.5418,0.25,,0.25,2,0.125,342,False,job_employee__job_oriented; job_employee__employee_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the organisation,0.5415,0.25,,0.25,2,0.125,368,False,professional_parochial__parochial; tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,good management,0.5412,0.25,,0.25,1,0.1667,1297,False,mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,tasks and,0.5412,0.25,,0.25,4,0.0833,158,False,process_results__process_oriented; process_results__results_oriented; job_employee__job_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,managers and,0.5406,0.25,,0.25,0,0.25,909,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,mandates,0.5406,0.25,,0.25,0,0.25,60,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,consistent,0.5405,0.25,,0.25,0,0.25,610,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the following,0.5403,0.25,,0.25,1,0.1667,72,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,friendly policies,0.5402,0.25,,0.25,0,0.25,152,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,handled,0.5399,0.25,,0.25,2,0.125,161,False,mit__execution; mit__respect,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management just,0.5397,0.25,,0.25,0,0.25,71,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,for management,0.5386,0.25,,0.25,2,0.125,157,False,process_results__results_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,tasks,0.5385,0.25,,0.25,4,0.0833,1982,False,process_results__process_oriented; process_results__results_oriented; job_employee__job_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management which,0.5384,0.25,,0.25,0,0.25,92,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchy good,0.5383,0.25,,0.25,0,0.25,71,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,high standards,0.538,0.25,,0.25,1,0.1667,123,False,mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,structure the,0.538,0.25,,0.25,0,0.25,122,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,advanced,0.5379,0.25,,0.25,5,0.0714,372,False,process_results__process_oriented; pragmatic_normative__pragmatic; mit__agility; mit__innovation; mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management style,0.5376,0.25,,0.25,0,0.25,267,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,highly bureaucratic,0.5373,0.25,,0.25,0,0.25,65,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,policy for,0.5373,0.25,,0.25,0,0.25,53,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,standards for,0.5368,0.25,,0.25,2,0.125,64,False,pragmatic_normative__normative; mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,logic,0.5357,0.25,,0.25,2,0.125,58,False,pragmatic_normative__normative; mit__integrity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the systems,0.5355,0.25,,0.25,1,0.1667,177,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,the tasks,0.5352,0.25,,0.25,4,0.0833,93,False,process_results__process_oriented; process_results__results_oriented; job_employee__job_oriented; mit__execution,
tight_loose__tight_control,hofstede,tight_loose,tight_control,hierarchical structure,0.5349,0.25,,0.25,0,0.25,108,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management level,0.5348,0.25,,0.25,0,0.25,188,False,,
tight_loose__tight_control,hofstede,tight_loose,tight_control,your managers,0.5346,0.25,,0.25,1,0.1667,105,False,tight_loose__loose_control,
tight_loose__tight_control,hofstede,tight_loose,tight_control,manageable,0.5342,0.25,,0.25,2,0.125,313,False,tight_loose__loose_control; pragmatic_normative__pragmatic,
tight_loose__tight_control,hofstede,tight_loose,tight_control,management excellent,0.5342,0.25,,0.25,1,0.1667,54,False,mit__performance,
tight_loose__tight_control,hofstede,tight_loose,tight_control,involves,0.5339,0.25,,0.25,1,0.1667,98,False,process_results__process_oriented,
tight_loose__tight_control,hofstede,tight_loose,tight_control,boundaries,0.5337,0.25,,0.25,1,0.1667,116,False,mit__diversity,
tight_loose__tight_control,hofstede,tight_loose,tight_control,knowledge and,0.5336,0.25,,0.25,4,0.0833,395,False,process_results__process_oriented; open_closed__open_system; pragmatic_normative__normative; mit__innovation,
mit__agility,mit,agility,,fast,0.7716,1,,1.0,0,1.0,3790,True,,
mit__agility,mit,agility,,quickly,0.7659,0.75,,0.75,0,0.75,1454,False,,
mit__agility,mit,agility,,rapid,0.7522,1,,1.0,0,1.0,181,True,,
mit__agility,mit,agility,,rapidly,0.7311,0.75,,0.75,0,0.75,191,False,,
mit__agility,mit,agility,,quickly and,0.7282,0.75,0.25,0.25,0,0.25,116,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
